"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00264473","1976-02-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -67",",,0",,,,,"  172",",,0,1700"
"USC00264473","1976-02-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -39",",,0",,,,,"  156",",,0,1700"
"USC00264473","1976-02-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -28",",,0",,,,,"  183",",,0,1700"
"USC00264473","1976-02-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -22",",,0",,,,,"   11",",,0,1700"
"USC00264473","1976-02-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"    6",",,0",,,,,"   11",",,0,1700"
"USC00264473","1976-02-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US",,,"    0",",,0","    0",",,0",,,"    0",",,0",,,,,"   33",",,0,1700"
"USC00264473","1976-02-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US",,,"    0",",,0","    0",",,0",,,"   22",",,0",,,,,"   39",",,0,1700"
"USC00264473","1976-02-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US",,,"    0",",,0","    0",",,0",,,"   22",",,0",,,,,"   44",",,0,1700"
"USC00264473","1976-02-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US",,,"    0",",,0","    0",",,0",,,"    6",",,0","    4",",,0","  485",",,0","   33",",,0,1700"
"USC00264473","1976-02-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   53",",,0,1700","    0",",,0","    0",",,0",,,"   33",",,0",,,,,"  128",",,0,1700"
"USC00264473","1976-02-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   17",",,0",,,,,"  144",",,0,1700"
"USC00264473","1976-02-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -11",",,0",,,,,"  167",",,0,1700"
"USC00264473","1976-02-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -50",",,0",,,,,"  178",",,0,1700"
"USC00264473","1976-02-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   11",",,0",,,,,"  100",",,0,1700"
"USC00264473","1976-02-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   11",",,0",,,,,"   78",",,0,1700"
"USC00264473","1976-02-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"    0",",,0",,,,,"  150",",,0,1700"
"USC00264473","1976-02-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   -6",",,0",,,,,"  167",",,0,1700"
"USC00264473","1976-02-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   -6",",,0",,,,,"  172",",,0,1700"
"USC00264473","1976-02-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"   11",",,0",,,,,"   50",",,0,1700"
"USC00264473","1976-02-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -44",",,0",,,,,"  100",",,0,1700"
"USC00264473","1976-02-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -39",",,0",,,,,"  106",",,0,1700"
"USC00264473","1976-02-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -83",",,0",,,,,"  122",",,0,1700"
"USC00264473","1976-02-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -89",",,0",,,,,"  111",",,0,1700"
"USC00264473","1976-02-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -44",",,0",,,,,"  167",",,0,1700"
"USC00264473","1976-02-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -44",",,0",,,,,"  150",",,0,1700"
"USC00264473","1976-02-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -11",",,0",,,,,"  183",",,0,1700"
"USC00264473","1976-02-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -50",",,0",,,,,"  167",",,0,1700"
"USC00264473","1976-02-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -11",",,0",,,,,"  211",",,0,1700"
"USC00264473","1976-02-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,"  -17",",,0",,,,,"  150",",,0,1700"
"USC00264473","1976-03-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-03-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    5",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    3",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-04-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-05-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-11","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-12","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-13","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-14","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0","T,,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-15","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-16","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-17","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-18","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-19","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-20","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-21","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-22","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-23","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-24","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-25","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-26","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-27","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-28","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-29","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-30","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-07-31","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   10",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-01","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-02","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","   10",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-03","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-04","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-05","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-06","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-07","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-08","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-09","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
"USC00264473","1976-08-10","36.41667","-116.35","665.1","LATHROP WELLS 16 SSE, NV US","    0",",,0,1700","    0",",,0","    0",",,0",,,,,,,,,,
