"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00293234","1964-09-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","   13",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   94",",,0",,,,,"  194",",I,0,1800",,,,,,,,,,
"USC00293234","1964-09-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","   25",",,0,1800","    0",",,0","    0",",,0","  183",",I,0","   78",",,0",,,,,"  150",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","   72",",,0",,,,,"  144",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   44",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   33",",,0",,,,,"  211",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   50",",,0",,,,,"  206",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","   38",",,0,1800","    0",",,0","    0",",,0","  206",",,0","   50",",,0",,,,,"  172",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","  254",",,0,1800","    0",",,0","    0",",,0","  200",",,0","   44",",,0",,,,,"  178",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  183",",,0","   89",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   56",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","   13",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   72",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","   25",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   44",",,0",,,,,"  206",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   39",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   56",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   33",",,0",,,,,"  189",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   39",",,0",,,,,"  200",",,0,1800",,,,,,,,,,
"USC00293234","1964-09-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   89",",,0",,,,,"  189",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0","   28",",,0",,,,,"  217",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-10-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  267",",,0","   28",",,0",,,,,"  211",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  250",",,0","   33",",,0",,,,,"  206",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","   11",",,0",,,,,"  211",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   17",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   67",",,0",,,,,"  167",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  244",",,0","   39",",,0",,,,,"  172",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  256",",,0","   22",",,0",,,,,"  200",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  250",",,0","   17",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   22",",,0",,,,,"  178",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  250",",,0","  -11",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","  -11",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  228",",,0","   -6",",,0",,,,,"  161",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   -6",",,0",,,,,"  161",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  233",",,0","   17",",,0",,,,,"  189",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","   22",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  200",",,0","   11",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  172",",,0","  -28",",,0",,,,,"  128",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","  -33",",,0",,,,,"  156",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","  -28",",,0",,,,,"  161",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","  -50",",,0",,,,,"  117",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  206",",,0","  -17",",,0",,,,,"  128",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  172",",,0","   -6",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","  -17",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","  -56",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  194",",,0","   22",",,0",,,,,"  117",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","    0",",,0",,,,,"  172",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  239",",,0","   72",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  222",",,0","   44",",,0",,,,,"  172",",,0,1800",,,,,,,,,,
"USC00293234","1964-10-31","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  217",",,0","   -6",",,0",,,,,"  167",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-11-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  167",",,0","  -44",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -11",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  139",",,0","  -67",",,0",,,,,"  117",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  133",",,0","  -83",",,0",,,,,"   78",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  178",",,0","  -56",",,0",,,,,"  106",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-11-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  211",",,0","  -56",",,0",,,,,"  183",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  183",",,0","  -28",",,0",,,,,"   83",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    5",",,0,1800","    0","T,,0","    0",",,0","  150",",,0","   61",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -89",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","   56",",,0,1800","    0","T,,0","    0",",,0","  144",",,0","  -33",",,0",,,,,"   78",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","   25",",,0,1800","    0","T,,0","    0",",,0","  111",",,0","  -61",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","   69",",,0,1800","    8",",,0","    0","T,,0","   78",",,0","  -56",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -56",",,0",,,,,"   83",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    5",",,0,1800","    0",",,0","    0",",,0","   78",",,0","  -61",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   89",",,0","  -56",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","   33",",,0,1800","    0",",,0","    0",",,0","  106",",,0","  -83",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0"," -117",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   22",",,0"," -117",",,0",,,,,"   -6",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   61",",,0"," -106",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0","  -94",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -83",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -78",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  139",",,0","  -67",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  133",",,0","  -78",",,0",,,,,"   89",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  128",",,0","  -67",",,0",,,,,"   50",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  128",",,0","  -61",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  117",",,0","  -56",",,0",,,,,"   67",",,0,1800",,,,,,,,,,
"USC00293234","1964-11-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  139",",,0","  -94",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  150",",,0","  -78",",,0",,,,,"  100",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","   15",",,0,1800","    0","T,,0","    0","T,,0","  100",",,0","    0",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","   25",",,0,1800",,,,,"   44",",I,0","   11",",,0",,,,,"   56",",I,0,1800",,,,,,,,,,
"USC00293234","1964-12-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800","    0","T,,0","    0","T,,0","   56",",,0","  -89",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800","    0","T,,0","    0",",,0","   28",",,0"," -122",",,0",,,,,"  -22",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800","    0","T,,0","    0",",,0","   17",",,0"," -117",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   56",",,0"," -150",",,0",,,,,"  -17",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","   51",",,0,1800",,,,,"   94",",,0"," -161",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0","T,,0","   50",",,0","  -67",",,0",,,,,"  -50",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0","T,,0","  106",",,0"," -178",",,0",,,,,"   44",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","   51",",,0,1800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0"," -122",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0"," -122",",,0",,,,,"   33",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -94",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  117",",,0","  -67",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00293234","1964-12-25","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  144",",,0","   -6",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-26","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -39",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-27","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0","  -39",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-28","35.35","-107.66667","2196.1","SAN MATEO, NM US","   25",",,0,1800","    0",",,0","    0",",,0","   72",",,0","    0",",,0",,,,,"   22",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-29","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   56",",,0","  -61",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-30","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -67",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1964-12-31","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   78",",,0","  -61",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-01","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","    0",",,0","  -22",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-02","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   28",",,0"," -122",",,0",,,,,"    0",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-03","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   44",",,0"," -122",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-04","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -94",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-05","35.35","-107.66667","2196.1","SAN MATEO, NM US","   46",",,0,1800","    0",",,0","    0",",,0","   39",",,0","  -94",",,0",,,,,"   33",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-06","35.35","-107.66667","2196.1","SAN MATEO, NM US","   51",",,0,1800","    0",",,0","    0",",,0","  100",",,0","    0",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-07","35.35","-107.66667","2196.1","SAN MATEO, NM US","   33",",,0,1800","    0",",,0","    0",",,0","  122",",,0","   22",",,0",,,,,"   39",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-08","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0"," -133",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-09","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0"," -150",",,0",,,,,"  -39",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-10","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -94",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-11","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   89",",,0"," -106",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-12","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   83",",,0","  -56",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-13","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -67",",,0",,,,,"   11",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-14","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -67",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-15","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  100",",,0","  -56",",,0",,,,,"   61",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-16","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -61",",,0",,,,,"   89",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-17","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -56",",,0",,,,,"   83",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-18","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  122",",,0","  -61",",,0",,,,,"   28",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-19","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   94",",,0","  -50",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-20","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800","    0",",,0","    0",",,0","   56",",,0","  -22",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-21","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0","T,,0,1800","    0",",,0","    0",",,0","   44",",,0","  -89",",,0",,,,,"   17",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-22","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   22",",,0","  -33",",,0",,,,,"  -11",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-23","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","   72",",,0","  -83",",,0",,,,,"   56",",,0,1800",,,,,,,,,,
"USC00293234","1965-01-24","35.35","-107.66667","2196.1","SAN MATEO, NM US","    0",",,0,1800","    0",",,0","    0",",,0","  111",",,0","  -67",",,0",,,,,"   72",",,0,1800",,,,,,,,,,
